Unnamed: 0,battleTime,arena.id,gameMode.id,average.startingTrophies,winner.tag,winner.startingTrophies,winner.trophyChange,winner.crowns,winner.kingTowerHitPoints,winner.princessTowersHitPoints,winner.clan.tag,winner.clan.badgeId,loser.tag,loser.startingTrophies,loser.trophyChange,loser.crowns,loser.kingTowerHitPoints,loser.clan.tag,loser.clan.badgeId,loser.princessTowersHitPoints,tournamentTag,winner.card1.id,winner.card1.level,winner.card2.id,winner.card2.level,winner.card3.id,winner.card3.level,winner.card4.id,winner.card4.level,winner.card5.id,winner.card5.level,winner.card6.id,winner.card6.level,winner.card7.id,winner.card7.level,winner.card8.id,winner.card8.level,winner.cards.list,winner.totalcard.level,winner.troop.count,winner.structure.count,winner.spell.count,winner.common.count,winner.rare.count,winner.epic.count,winner.legendary.count,winner.elixir.average,loser.card1.id,loser.card1.level,loser.card2.id,loser.card2.level,loser.card3.id,loser.card3.level,loser.card4.id,loser.card4.level,loser.card5.id,loser.card5.level,loser.card6.id,loser.card6.level,loser.card7.id,loser.card7.level,loser.card8.id,loser.card8.level,loser.cards.list,loser.totalcard.level,loser.troop.count,loser.structure.count,loser.spell.count,loser.common.count,loser.rare.count,loser.epic.count,loser.legendary.count,loser.elixir.average
30,2020-12-31 21:08:01+00:00,54000050.0,72000006.0,4396.0,#C00G0C9,4393.0,30.0,1.0,4718.0,"[3052, 1405]",#9VVYUL8,16000017.0,#9LVYLUUYL,4399.0,-30.0,0.0,2076.0,#YYYP90GG,16000002.0,[2786],,28000015,10,26000009,10,26000035,10,28000012,9,26000063,10,26000054,11,26000039,10,26000015,11,"[26000009, 26000015, 26000035, 26000039, 26000054, 26000063, 28000012, 28000015]",81,6,0,2,0,1,6,1,4.25,26000032,10,26000046,10,27000006,11,26000027,10,26000000,11,28000015,10,26000062,10,26000041,10,"[26000000, 26000027, 26000032, 26000041, 26000046, 26000062, 27000006, 28000015]",82,6,1,1,3,0,2,3,3.25
31,2020-12-31 21:08:02+00:00,54000050.0,72000006.0,5238.5,#8PL98RYJP,5244.0,29.0,1.0,5755.0,"[1014, 3283]",#L0U0CCL9,16000164.0,#L9R092PG2,5233.0,-29.0,0.0,5304.0,#YR2CLPLL,16000006.0,[1933],,26000023,13,28000012,13,28000011,13,27000004,13,26000021,13,26000002,13,26000000,13,28000000,13,"[26000000, 26000002, 26000021, 26000023, 27000004, 28000000, 28000011, 28000012]",104,4,1,3,2,3,1,2,3.125,26000059,13,26000037,12,28000015,13,28000000,13,26000055,13,26000044,12,26000018,13,26000064,13,"[26000018, 26000037, 26000044, 26000055, 26000059, 26000064, 28000000, 28000015]",102,6,0,2,1,3,2,2,4.125
32,2020-12-31 21:08:10+00:00,54000050.0,72000006.0,5265.5,#RUY8UC0U,5276.0,28.0,2.0,5184.0,[3668],#2L9VLGG,16000081.0,#9QVUJV8YP,5255.0,-28.0,1.0,4962.0,#9J2V0U8U,16000145.0,,,26000009,13,26000015,13,26000035,13,26000018,13,28000007,13,26000039,13,26000048,12,26000010,12,"[26000009, 26000010, 26000015, 26000018, 26000035, 26000039, 26000048, 28000007]",102,7,0,1,1,2,3,2,4.25,26000018,13,27000003,13,26000055,13,28000008,13,26000045,13,26000042,12,26000033,13,28000000,13,"[26000018, 26000033, 26000042, 26000045, 26000055, 27000003, 28000000, 28000008]",103,5,1,2,1,3,1,3,4.625
33,2020-12-31 21:08:11+00:00,54000050.0,72000006.0,5016.5,#8CYGGJURQ,5021.0,29.0,1.0,5755.0,"[2572, 3369]",#U0JCGLV,16000024.0,#P9CPRGV9Y,5012.0,-29.0,0.0,5832.0,,,[3668],,28000004,13,27000003,13,26000040,13,26000000,13,28000011,13,28000000,13,26000010,12,26000056,13,"[26000000, 26000010, 26000040, 26000056, 27000003, 28000000, 28000004, 28000011]",103,4,1,3,2,3,2,1,3.0,26000056,13,26000080,13,26000047,13,27000006,13,26000064,13,28000011,13,26000033,13,28000001,13,"[26000033, 26000047, 26000056, 26000064, 26000080, 27000006, 28000001, 28000011]",104,5,1,2,5,0,1,2,4.0
34,2020-12-31 21:08:33+00:00,54000050.0,72000006.0,5128.0,#8080PJJG2,5119.0,31.0,1.0,5832.0,"[685, 1805]",#RGL2C,16000025.0,#8JV8UYCR,5137.0,-31.0,0.0,3654.0,#Y8UPYJU,16000010.0,[1276],,26000049,13,26000037,13,28000008,13,26000041,13,26000032,13,26000040,13,26000055,13,26000056,13,"[26000032, 26000037, 26000040, 26000041, 26000049, 26000055, 26000056, 28000008]",104,7,0,1,3,1,1,3,3.375,28000001,13,26000040,13,26000018,13,26000021,13,26000013,13,26000003,13,26000005,13,26000014,13,"[26000003, 26000005, 26000013, 26000014, 26000018, 26000021, 26000040, 28000001]",104,7,0,1,3,5,0,0,3.625
35,2020-12-31 21:08:34+00:00,54000050.0,72000006.0,5186.5,#2VGU0RU2,5184.0,30.0,1.0,5832.0,"[784, 3508]",#99000PUU,16000005.0,#PC9VYY0C8,5189.0,-30.0,0.0,5601.0,#9V0Q9V,16000079.0,[3591],,26000017,13,26000064,13,28000001,13,28000004,13,26000011,13,26000016,13,26000049,13,27000006,13,"[26000011, 26000016, 26000017, 26000049, 26000064, 27000006, 28000001, 28000004]",104,5,1,2,4,2,2,0,3.625,26000059,13,26000052,13,26000047,13,28000000,13,27000012,13,26000057,13,26000084,13,28000015,13,"[26000047, 26000052, 26000057, 26000059, 26000084, 27000012, 28000000, 28000015]",104,5,1,2,2,5,1,0,3.875
36,2020-12-31 21:08:40+00:00,54000050.0,72000006.0,5534.0,#URQJURR0,5524.0,31.0,3.0,5832.0,"[3668, 3202]",#GR80Y9J,16000167.0,#L9PJVCCVY,5544.0,-31.0,0.0,,#898QQQV,16000016.0,,,26000059,13,26000084,11,26000047,13,28000000,13,26000052,12,27000012,13,26000057,13,28000015,13,"[26000047, 26000052, 26000057, 26000059, 26000084, 27000012, 28000000, 28000015]",101,5,1,2,2,5,1,0,3.875,28000000,13,26000061,13,26000037,13,26000021,13,26000011,13,28000011,13,26000049,13,26000038,13,"[26000011, 26000021, 26000037, 26000038, 26000049, 26000061, 28000000, 28000011]",104,6,0,2,1,4,0,3,3.125
37,2020-12-31 21:08:43+00:00,54000050.0,72000006.0,4886.0,#2YP0P8QU,4885.0,30.0,1.0,5832.0,"[540, 3668]",#9CVJ9CLJ,16000095.0,#8LG0UVLGV,4887.0,-30.0,0.0,5304.0,#2PYJP0CR,16000115.0,[3346],,26000001,13,26000003,13,26000005,13,26000008,13,26000013,13,26000021,13,28000000,13,28000001,13,"[26000001, 26000003, 26000005, 26000008, 26000013, 26000021, 28000000, 28000001]",104,6,0,2,5,3,0,0,3.75,26000055,12,27000006,12,26000000,13,26000006,13,28000001,12,26000049,12,26000042,11,26000035,11,"[26000000, 26000006, 26000035, 26000042, 26000049, 26000055, 27000006, 28000001]",96,6,1,1,4,0,1,3,4.0
38,2020-12-31 21:08:47+00:00,54000050.0,72000006.0,5147.0,#28LR0V90P,5150.0,29.0,1.0,5832.0,"[749, 394]",#PGU9LRQ,16000002.0,#L009V82L,5144.0,-29.0,0.0,5832.0,#YCUP8CPU,16000107.0,[2915],,28000001,13,28000007,13,26000017,13,26000018,13,26000011,13,26000021,13,26000000,13,26000023,13,"[26000000, 26000011, 26000017, 26000018, 26000021, 26000023, 28000001, 28000007]",104,6,0,2,2,4,1,1,4.0,26000055,13,28000011,13,26000026,13,26000058,13,28000004,13,27000012,13,26000040,13,26000019,13,"[26000019, 26000026, 26000040, 26000055, 26000058, 27000012, 28000004, 28000011]",104,5,1,2,1,2,2,3,3.25
39,2020-12-31 21:09:03+00:00,54000050.0,72000006.0,5166.5,#8YP090GLJ,5174.0,28.0,1.0,5832.0,"[2062, 336]",#2CVGGG2G,16000162.0,#2YRPCGGP0,5159.0,-28.0,0.0,3036.0,#YRV00LY9,16000012.0,[1606],,27000003,13,26000021,13,26000045,13,26000005,13,26000011,13,28000008,13,26000031,13,26000055,13,"[26000005, 26000011, 26000021, 26000031, 26000045, 26000055, 27000003, 28000008]",104,6,1,1,3,3,1,1,4.0,26000033,13,26000020,13,26000017,13,28000013,11,26000035,13,26000012,13,26000006,13,28000001,13,"[26000006, 26000012, 26000017, 26000020, 26000033, 26000035, 28000001, 28000013]",102,6,0,2,1,1,4,2,4.375
40,2020-12-31 21:09:07+00:00,54000050.0,72000006.0,5364.5,#RUUPY0P8,5354.0,31.0,2.0,4638.0,[191],#LUPLLCJG,16000032.0,#GYQP2VVR,5375.0,-31.0,1.0,4295.0,#2JYLGJ0Y,16000010.0,,,26000010,12,28000011,13,26000038,13,26000018,13,26000044,13,28000000,13,26000059,13,26000062,12,"[26000010, 26000018, 26000038, 26000044, 26000059, 26000062, 28000000, 28000011]",102,6,0,2,1,4,1,2,3.25,26000055,13,26000017,13,28000008,13,27000006,13,26000007,13,28000005,12,26000018,13,26000006,13,"[26000006, 26000007, 26000017, 26000018, 26000055, 27000006, 28000005, 28000008]",103,5,1,2,2,2,3,1,4.5
41,2020-12-31 21:09:08+00:00,54000050.0,72000006.0,5217.5,#LRUU0L22,5219.0,29.0,2.0,5832.0,[92],#8LG2LYLV,16000076.0,#8JU2U0LQ,5216.0,-29.0,1.0,1713.0,#PQL0JCQY,16000172.0,,,26000009,13,26000048,13,26000057,13,28000000,13,28000008,13,28000011,13,26000018,12,26000015,13,"[26000009, 26000015, 26000018, 26000048, 26000057, 28000000, 28000008, 28000011]",103,5,0,3,1,3,2,2,4.0,26000011,13,26000056,13,28000008,13,26000024,13,26000044,13,26000018,13,26000015,13,26000045,13,"[26000011, 26000015, 26000018, 26000024, 26000044, 26000045, 26000056, 28000008]",104,7,0,1,2,2,4,0,4.0
42,2020-12-31 21:09:17+00:00,54000050.0,72000006.0,5331.0,#2Q9P8QJCC,5329.0,30.0,1.0,5832.0,"[1042, 3404]",#LUPLLCJG,16000032.0,#2GYCVVP08,5333.0,-30.0,0.0,5832.0,#20LR9CP,16000007.0,[3410],,26000001,13,26000010,13,27000006,13,28000000,13,26000030,13,26000038,13,27000008,13,28000011,13,"[26000001, 26000010, 26000030, 26000038, 27000006, 27000008, 28000000, 28000011]",104,4,2,2,4,2,1,1,2.875,26000041,13,26000011,13,26000021,13,26000001,13,26000012,13,28000002,13,26000042,13,26000006,13,"[26000001, 26000006, 26000011, 26000012, 26000021, 26000041, 26000042, 28000002]",104,7,0,1,2,2,3,1,3.5
43,2020-12-31 21:09:17+00:00,54000050.0,72000006.0,4838.0,#8YV9VY90,4854.0,27.0,1.0,5832.0,"[2261, 735]",#JJR0PC,16000157.0,#PQPQVVU9C,4822.0,-27.0,0.0,4824.0,#PGVYLJG8,16000045.0,[2284],,27000006,13,26000017,13,26000021,13,28000007,13,28000011,13,26000039,13,26000000,12,28000004,13,"[26000000, 26000017, 26000021, 26000039, 27000006, 28000004, 28000007, 28000011]",103,4,1,3,2,3,2,1,3.75,26000055,13,26000015,12,28000015,13,26000021,12,26000000,13,26000049,12,28000008,13,26000019,13,"[26000000, 26000015, 26000019, 26000021, 26000049, 26000055, 28000008, 28000015]",101,6,0,2,4,1,2,1,3.25
44,2020-12-31 21:09:17+00:00,54000050.0,72000006.0,4771.5,#CLQP2V2V,4765.0,31.0,1.0,5304.0,"[3346, 1533]",#LR89ULQ,16000077.0,#80QLLVRR2,4778.0,-31.0,0.0,2726.0,#8RGLQ9,16000154.0,[3668],,28000002,12,28000011,12,26000005,13,26000000,13,26000021,13,26000017,13,26000045,13,26000006,13,"[26000000, 26000005, 26000006, 26000017, 26000021, 26000045, 28000002, 28000011]",102,6,0,2,2,2,3,1,3.625,28000001,12,26000049,13,26000003,12,28000017,13,28000010,12,26000018,13,26000014,13,26000012,12,"[26000003, 26000012, 26000014, 26000018, 26000049, 28000001, 28000010, 28000017]",100,5,0,3,3,3,1,1,3.5
45,2020-12-31 21:09:21+00:00,54000050.0,72000006.0,4737.0,#YU9J0G20G,4725.0,32.0,2.0,5108.0,[866],#PUQVLJP9,16000115.0,#8P92YGC0,4749.0,-32.0,1.0,4081.0,#QVC2QU,16000078.0,,,26000004,12,26000062,12,26000036,12,26000042,12,26000046,12,26000050,11,28000009,12,28000008,12,"[26000004, 26000036, 26000042, 26000046, 26000050, 26000062, 28000008, 28000009]",95,6,0,2,1,1,2,4,3.875,26000013,13,28000011,13,27000001,13,28000001,13,26000029,13,26000022,13,26000017,13,26000021,13,"[26000013, 26000017, 26000021, 26000022, 26000029, 27000001, 28000001, 28000011]",104,5,1,2,3,3,0,2,4.25
46,2020-12-31 21:09:27+00:00,54000050.0,72000006.0,5423.0,#8PRLRYYCV,5410.0,32.0,1.0,5304.0,"[1747, 1843]",,,#LGUULC88,5436.0,-32.0,0.0,5832.0,#8VYCY99,16000171.0,[3668],,26000056,13,28000011,12,27000003,12,26000010,12,28000004,13,26000000,13,26000040,12,26000026,12,"[26000000, 26000010, 26000026, 26000040, 26000056, 27000003, 28000004, 28000011]",99,5,1,2,2,2,2,2,2.875,26000022,13,26000037,13,26000012,13,26000021,13,26000011,13,28000008,13,26000026,13,26000016,13,"[26000011, 26000012, 26000016, 26000021, 26000022, 26000026, 26000037, 28000008]",104,7,0,1,2,2,2,2,3.75
47,2020-12-31 21:09:28+00:00,54000050.0,72000006.0,5011.5,#2V8G9RPQ8,5032.0,26.0,2.0,5448.0,[1796],#2GC08Q2U,16000072.0,#2CJQRLLRC,4991.0,-26.0,1.0,2460.0,#9YYPV92C,16000003.0,,,26000028,13,27000007,13,26000036,13,26000027,13,26000049,13,26000041,13,26000003,13,28000008,13,"[26000003, 26000027, 26000028, 26000036, 26000041, 26000049, 27000007, 28000008]",104,6,1,1,3,4,1,0,4.375,28000014,11,26000000,13,26000014,13,26000021,13,28000011,13,26000010,12,28000017,13,27000004,12,"[26000000, 26000010, 26000014, 26000021, 27000004, 28000011, 28000014, 28000017]",100,4,1,3,3,4,0,1,2.875
48,2020-12-31 21:09:32+00:00,54000050.0,72000006.0,5245.5,#PQCVG028Q,5248.0,29.0,1.0,5304.0,"[2702, 1950]",#YGJ0QQGQ,16000077.0,#GLPUU9R8,5243.0,-29.0,0.0,5832.0,#2RRG0R0Q,16000028.0,[1962],,26000004,13,26000042,13,26000036,13,28000008,13,26000050,13,28000009,13,26000046,13,26000062,12,"[26000004, 26000036, 26000042, 26000046, 26000050, 26000062, 28000008, 28000009]",103,6,0,2,1,1,2,4,3.875,26000016,13,26000017,13,26000064,13,26000011,13,28000015,13,28000001,13,26000042,13,28000012,13,"[26000011, 26000016, 26000017, 26000042, 26000064, 28000001, 28000012, 28000015]",104,5,0,3,2,2,3,1,3.625
49,2020-12-31 21:09:37+00:00,54000050.0,72000006.0,5896.0,#90VY9QG9C,5898.0,29.0,1.0,5832.0,"[3668, 2044]",#PGU9LRQ,16000002.0,#90UJYJ8L,5894.0,-29.0,0.0,5832.0,#P0VJYYVU,16000050.0,[3668],,26000015,13,26000009,13,28000001,13,28000007,13,26000048,13,26000000,13,26000008,13,28000015,13,"[26000000, 26000008, 26000009, 26000015, 26000048, 28000001, 28000007, 28000015]",104,5,0,3,3,0,4,1,4.375,26000055,13,26000042,13,26000051,13,26000046,13,26000037,13,28000009,13,28000015,13,28000017,13,"[26000037, 26000042, 26000046, 26000051, 26000055, 28000009, 28000015, 28000017]",104,5,0,3,1,0,2,5,3.875
50,2020-12-31 21:09:49+00:00,54000050.0,72000006.0,5271.0,#P0QLLLYC9,5257.0,32.0,3.0,5832.0,"[3668, 1658]",#YU0JV9QV,16000077.0,#LQUL0VRY,5285.0,-32.0,0.0,,,,,,26000029,13,26000039,13,27000009,13,26000032,13,28000001,13,26000008,13,26000057,13,26000080,13,"[26000008, 26000029, 26000032, 26000039, 26000057, 26000080, 27000009, 28000001]",104,6,1,1,3,3,0,2,4.0,28000008,13,26000039,13,26000061,13,26000032,13,26000018,13,28000009,13,26000048,13,26000003,13,"[26000003, 26000018, 26000032, 26000039, 26000048, 26000061, 28000008, 28000009]",104,6,0,2,1,3,1,3,3.5
51,2020-12-31 21:09:51+00:00,54000050.0,72000006.0,5368.0,#P28Y8P9L0,5372.0,29.0,1.0,5832.0,"[3668, 2402]",#Y00L9RPQ,16000022.0,#9JP9QJV8,5364.0,-29.0,0.0,5832.0,#PQULVJGP,16000165.0,[3668],,27000002,13,26000064,12,26000053,13,28000011,13,26000021,13,26000049,13,28000001,13,26000037,12,"[26000021, 26000037, 26000049, 26000053, 26000064, 27000002, 28000001, 28000011]",102,5,1,2,5,1,0,2,3.375,26000032,13,26000008,13,26000029,13,26000080,13,28000001,13,26000037,12,28000008,13,26000006,13,"[26000006, 26000008, 26000029, 26000032, 26000037, 26000080, 28000001, 28000008]",103,6,0,2,4,0,1,3,4.125
52,2020-12-31 21:09:58+00:00,54000050.0,72000006.0,5162.0,#9VRLRULG,5165.0,29.0,3.0,5832.0,"[2900, 2935]",#9JRVYQQC,16000080.0,#UJPG8G88,5159.0,-29.0,0.0,,#2RQ022UG,16000163.0,,,28000001,13,26000055,13,26000049,13,26000052,13,27000010,13,26000056,13,26000011,13,26000064,13,"[26000011, 26000049, 26000052, 26000055, 26000056, 26000064, 27000010, 28000001]",104,6,1,1,3,3,1,1,3.75,26000037,13,26000012,13,28000001,13,26000011,13,26000016,13,26000021,13,26000022,13,26000027,13,"[26000011, 26000012, 26000016, 26000021, 26000022, 26000027, 26000037, 28000001]",104,7,0,1,2,2,3,1,4.0
53,2020-12-31 21:10:01+00:00,54000050.0,72000006.0,5200.5,#2RR29VV20,5199.0,30.0,2.0,3564.0,[967],#PVGRLQC0,16000043.0,#2P2R29VVY,5202.0,-30.0,1.0,4281.0,#8LV0LLLY,16000010.0,,,26000023,13,28000007,13,26000064,13,27000006,13,28000011,13,28000012,13,26000004,13,28000004,13,"[26000004, 26000023, 26000064, 27000006, 28000004, 28000007, 28000011, 28000012]",104,3,1,4,2,0,4,2,3.875,26000031,13,26000006,13,26000056,13,26000041,13,28000008,13,26000011,13,27000006,13,26000005,13,"[26000005, 26000006, 26000011, 26000031, 26000041, 26000056, 27000006, 28000008]",104,6,1,1,5,1,2,0,3.25
54,2020-12-31 21:10:19+00:00,54000050.0,72000006.0,5402.0,#J22JGC9G,5412.0,28.0,1.0,5832.0,"[2383, 1852]",#8QQC2CG9,16000142.0,#8PP29YGY0,5392.0,-28.0,0.0,5832.0,#JVPC98,16000063.0,[2587],,26000000,13,28000018,13,26000014,13,28000010,13,26000080,13,28000015,13,27000005,13,28000009,13,"[26000000, 26000014, 26000080, 27000005, 28000009, 28000010, 28000015, 28000018]",104,3,1,4,3,2,2,1,4.0,26000037,13,26000019,13,26000041,13,26000056,13,26000055,13,26000064,13,26000000,13,28000008,13,"[26000000, 26000019, 26000037, 26000041, 26000055, 26000056, 26000064, 28000008]",104,7,0,1,5,0,1,2,3.375
55,2020-12-31 21:10:22+00:00,54000050.0,72000006.0,5162.0,#YLVL9LRG,5162.0,30.0,1.0,5832.0,"[980, 646]",#8G2L80Q0,16000148.0,#9LC2RG2G9,5162.0,-30.0,0.0,5832.0,#PR9G0209,16000131.0,[1537],,26000040,13,28000008,13,28000000,13,26000015,13,26000004,13,26000041,13,26000042,13,26000036,13,"[26000004, 26000015, 26000036, 26000040, 26000041, 26000042, 28000000, 28000008]",104,6,0,2,2,3,2,1,3.875,26000055,13,26000044,13,26000046,13,26000017,13,26000004,13,26000010,12,28000001,13,28000008,13,"[26000004, 26000010, 26000017, 26000044, 26000046, 26000055, 28000001, 28000008]",103,6,0,2,3,1,2,2,4.0
56,2020-12-31 21:10:23+00:00,54000050.0,72000006.0,5157.0,#8GRJ98Q9R,5140.0,32.0,1.0,5832.0,"[3260, 12]",#2UCVC2,16000067.0,#98LURGUUP,5174.0,-32.0,0.0,5832.0,#YV0PV9JY,16000050.0,[2389],,26000049,13,26000004,13,28000008,13,28000000,13,26000030,13,26000046,13,26000055,12,26000042,12,"[26000004, 26000030, 26000042, 26000046, 26000049, 26000055, 28000000, 28000008]",102,6,0,2,3,1,1,3,3.75,26000030,13,26000000,13,28000003,13,26000026,13,28000004,13,27000006,13,26000041,13,28000011,13,"[26000000, 26000026, 26000030, 26000041, 27000006, 28000003, 28000004, 28000011]",104,4,1,3,4,1,1,2,3.125
57,2020-12-31 21:10:32+00:00,54000050.0,72000006.0,5089.5,#QY8Q9LGY,5097.0,28.0,1.0,5832.0,"[3078, 3630]",#29UV9YCG,16000002.0,#2C0JCR9QV,5082.0,-28.0,0.0,5568.0,#RCCUY8P,16000058.0,[3042],,28000010,13,26000011,13,26000039,13,26000014,13,26000016,13,28000009,13,28000017,12,26000080,13,"[26000011, 26000014, 26000016, 26000039, 26000080, 28000009, 28000010, 28000017]",103,5,0,3,2,3,2,1,3.875,26000011,13,26000025,12,26000006,13,26000017,13,26000035,12,27000006,13,26000042,11,28000005,12,"[26000006, 26000011, 26000017, 26000025, 26000035, 26000042, 27000006, 28000005]",99,6,1,1,1,2,3,2,4.125
58,2020-12-31 21:10:34+00:00,54000050.0,72000006.0,4741.5,#2GL9CJJRG,4742.0,29.0,1.0,5832.0,"[1638, 3563]",#PG2JQULP,16000002.0,#9QYJ9UCQQ,4741.0,-29.0,0.0,5188.0,#P2UGCQY,16000172.0,[3284],,26000023,13,26000017,13,26000011,13,28000011,13,26000005,13,26000012,13,26000021,13,28000000,13,"[26000005, 26000011, 26000012, 26000017, 26000021, 26000023, 28000000, 28000011]",104,6,0,2,1,4,1,2,3.5,26000017,13,26000013,13,26000011,13,28000004,13,26000018,13,26000001,13,28000011,13,27000004,13,"[26000001, 26000011, 26000013, 26000017, 26000018, 27000004, 28000004, 28000011]",104,5,1,2,2,4,1,1,3.5
59,2020-12-31 21:10:45+00:00,54000050.0,72000006.0,5382.0,#22QVPV9UY,5361.0,33.0,3.0,4443.0,"[3668, 3563]",#9P2VJL9G,16000029.0,#899CC02J,5403.0,-33.0,0.0,,#YJG02982,16000024.0,,,26000010,13,26000044,13,26000030,13,28000000,13,26000024,13,28000011,13,26000061,13,26000042,13,"[26000010, 26000024, 26000030, 26000042, 26000044, 26000061, 28000000, 28000011]",104,6,0,2,3,1,1,3,3.125,26000020,13,26000007,13,26000003,13,26000012,13,28000011,13,26000017,13,26000005,13,28000002,13,"[26000003, 26000005, 26000007, 26000012, 26000017, 26000020, 28000002, 28000011]",104,6,0,2,1,2,4,1,3.875
60,2020-12-31 21:10:45+00:00,54000050.0,72000006.0,5516.0,#8CPLPPV9G,5533.0,27.0,3.0,5832.0,"[3306, 3668]",#LR89ULQ,16000077.0,#GYJRJ2C0,5499.0,-27.0,0.0,,#80CJ2LG8,16000165.0,,,26000055,13,26000018,13,26000014,13,26000015,13,26000026,13,26000012,13,26000046,13,28000008,13,"[26000012, 26000014, 26000015, 26000018, 26000026, 26000046, 26000055, 28000008]",104,7,0,1,1,2,2,3,3.75,27000010,13,27000001,13,26000032,13,28000009,13,28000011,13,26000011,13,26000042,13,26000057,13,"[26000011, 26000032, 26000042, 26000057, 27000001, 27000010, 28000009, 28000011]",104,4,2,2,0,4,1,3,3.75
61,2020-12-31 21:10:55+00:00,54000050.0,72000006.0,5859.0,#2RPRC8VUY,5839.0,33.0,2.0,5832.0,[1765],#8QGPYC98,16000003.0,#29PPV009C,5879.0,-33.0,1.0,1028.0,#GJL0YPL,16000101.0,,,26000029,13,26000057,13,26000048,13,26000032,13,26000015,13,28000000,13,28000015,13,27000012,13,"[26000015, 26000029, 26000032, 26000048, 26000057, 27000012, 28000000, 28000015]",104,5,1,2,0,3,2,3,4.0,28000014,13,26000021,13,26000000,13,26000010,13,26000001,13,27000004,13,28000017,13,28000011,13,"[26000000, 26000001, 26000010, 26000021, 27000004, 28000011, 28000014, 28000017]",104,4,1,3,4,3,0,1,2.75
62,2020-12-31 21:10:55+00:00,54000050.0,72000006.0,6011.5,#RCL0J88,6026.0,27.0,3.0,3121.0,[1986],#9YQ8R9,16000070.0,#P8GC2082,5997.0,-27.0,1.0,,#YGVCUCGL,16000165.0,,,28000001,13,26000032,13,26000027,13,28000003,13,28000006,13,27000001,13,26000008,13,26000045,13,"[26000008, 26000027, 26000032, 26000045, 27000001, 28000001, 28000003, 28000006]",104,4,1,3,2,2,3,1,4.553571428571429,28000002,13,26000006,13,26000021,13,26000011,13,26000022,13,26000018,13,28000008,13,26000017,13,"[26000006, 26000011, 26000017, 26000018, 26000021, 26000022, 28000002, 28000008]",104,6,0,2,2,4,2,0,3.875
63,2020-12-31 21:10:56+00:00,54000050.0,72000006.0,5512.0,#2U0L8J2G,5516.0,29.0,2.0,827.0,[900],#990YQ0,16000027.0,#LRQPVV9V,5508.0,-29.0,1.0,2840.0,#20VQ29C,16000078.0,,,26000024,13,26000061,13,28000000,13,26000044,13,26000015,13,26000039,13,28000015,12,26000010,13,"[26000010, 26000015, 26000024, 26000039, 26000044, 26000061, 28000000, 28000015]",103,6,0,2,2,2,3,1,3.375,26000013,13,26000080,13,26000048,13,28000007,13,26000009,13,26000045,13,26000018,13,26000025,13,"[26000009, 26000013, 26000018, 26000025, 26000045, 26000048, 26000080, 28000007]",104,7,0,1,2,1,4,1,4.625
64,2020-12-31 21:10:56+00:00,54000050.0,72000006.0,5027.5,#90PGVRQR0,5033.0,29.0,1.0,5832.0,"[3405, 1101]",#8982CV8,16000030.0,#P9UP2URCL,5022.0,-29.0,0.0,5304.0,#8QLCCVU8,16000010.0,[2307],,28000003,13,26000056,13,28000008,13,26000000,13,26000057,13,26000055,13,27000010,13,26000033,13,"[26000000, 26000033, 26000055, 26000056, 26000057, 27000010, 28000003, 28000008]",104,5,1,2,2,3,1,2,4.375,26000051,13,26000049,13,28000008,13,28000000,13,26000055,13,26000018,13,26000014,13,26000032,13,"[26000014, 26000018, 26000032, 26000049, 26000051, 26000055, 28000000, 28000008]",104,6,0,2,2,3,0,3,3.875
65,2020-12-31 21:10:57+00:00,54000050.0,72000006.0,4791.0,#89YYJRRG,4793.0,29.0,3.0,5832.0,,#YJJVQ0RV,16000061.0,#98RQLVGG,4789.0,-29.0,2.0,,#88JJLQ8,16000035.0,,,26000018,13,28000011,13,26000022,13,26000021,13,28000000,13,26000017,13,26000011,13,26000008,13,"[26000008, 26000011, 26000017, 26000018, 26000021, 26000022, 28000000, 28000011]",104,6,0,2,2,5,0,1,4.125,26000006,12,26000022,13,28000001,13,26000017,13,26000021,13,26000020,13,26000012,12,26000016,13,"[26000006, 26000012, 26000016, 26000017, 26000020, 26000021, 26000022, 28000001]",102,7,0,1,2,2,4,0,4.5
66,2020-12-31 21:11:03+00:00,54000050.0,72000006.0,5340.0,#2C2LPVRJQ,5341.0,29.0,1.0,5832.0,"[1064, 2952]",#9CRU89,16000083.0,#U9QG9VU2,5339.0,-29.0,0.0,5832.0,#LLVGQLG,16000081.0,[3418],,26000049,13,26000000,13,26000058,13,26000032,12,27000004,13,26000019,13,28000000,13,28000011,13,"[26000000, 26000019, 26000032, 26000049, 26000058, 27000004, 28000000, 28000011]",103,5,1,2,3,2,1,2,2.75,26000005,13,26000018,13,26000011,13,28000001,13,26000007,13,26000003,13,26000014,13,26000012,13,"[26000003, 26000005, 26000007, 26000011, 26000012, 26000014, 26000018, 28000001]",104,7,0,1,2,4,2,0,3.875
